_id,gid,genre,Q,A,hard
10117,35,19・20世紀の列強と欧州の情勢,ロシアで1906年に首相になりミールの解体など独立自営農の育成を図ったが失敗したのは誰か?,ストルイピン,
10118,35,19・20世紀の列強と欧州の情勢,1901年に就任したアメリカ大統領で、革新主義を掲げ反トラスト法を発動したり、カリブ海政策を行ったのは誰か?,セオドア・ルーズベルト,
10122,35,19・20世紀の列強と欧州の情勢,ケープ植民地首相で、南アフリカ戦争を指示しブール人と戦ったイギリスの人物は誰か?,セシル・ローズ,
10128,35,19・20世紀の列強と欧州の情勢,1864年にロシア帝国に置かれた地方自治機関で、1918年ロシア革命（十月革命）で廃止された機関を何という?,ゼムストヴォ（ゼムストボ）,難
10131,35,19・20世紀の列強と欧州の情勢,1912年、ロシアの指導で結ばれたバルカン同盟の4国とは?,セルビア、ギリシア、ブルガリア、モンテネグロ,
10135,35,19・20世紀の列強と欧州の情勢,1912年4月の処女航海の時、ニューファンドランド島沖の氷山に衝突・沈没した豪華客船の名前は何?,タイタニック号,
10136,35,19・20世紀の列強と欧州の情勢,1905年に起きた第1次モロッコ事件の舞台となった都市は? ,タンジール ,
10137,35,19・20世紀の列強と欧州の情勢,「翼よ、あれがパリの灯だ」の名文句を残した、1927年史上初めて単独で大西洋無着陸横断飛行を成功させたアメリカの飛行家は誰?,チャールズ・リンドバーグ,
10138,35,19・20世紀の列強と欧州の情勢,メキシコの大統領で、独裁政治で外貨導入による近代化をはかったが貧富の差が拡大し、メキシコ革命により亡命することになったのは誰か?,ディアス（ポルフィリオ・ディアス）,難
10139,35,19・20世紀の列強と欧州の情勢,ロシアの軍人ゴローニンが1811年に千島列島を調査したときに乗っていた軍艦の名前は? ,ディアナ号 ,
10140,35,19・20世紀の列強と欧州の情勢,1836年にアラモ砦で戦死したアメリカ西部開拓史の英雄は? ,デイヴィッド・クロケット（デヴィー・クロケット）,
10146,35,19・20世紀の列強と欧州の情勢,19世紀後半のイギリスにおいて、保守党を代表する政治家は？,ディズレーリ,
10148,35,19・20世紀の列強と欧州の情勢,スエズ運河の株式を購入するなどの政策を行ったイギリスの保守党の首相は誰か?,ディズレーリ,
10150,35,19・20世紀の列強と欧州の情勢,19世紀前半に強力なドイツ海軍を創り上げた海軍大臣は?,ティルピッツ,
10151,35,19・20世紀の列強と欧州の情勢,1882年に軍事同盟である「三国同盟」を結んだ国を答えなさい ,ドイツ・オーストリア・イタリア,
10152,35,19・20世紀の列強と欧州の情勢,フランスで1894年におきたユダヤ系軍人の冤罪事件のことを何というか?,ドレフェス事件,
10153,35,19・20世紀の列強と欧州の情勢,クリミア戦争で活躍したことから「クリミアの天使」と呼ばれたイギリスの看護婦は?,ナイチンゲール,
10155,35,19・20世紀の列強と欧州の情勢,レザノフや漂流民の津太夫を乗せて、ネヴァ号とともにロシアで最初の世界一周を果たした船は?,ナジェジダ号,難
10156,35,19・20世紀の列強と欧州の情勢,デカブリストの乱を鎮圧したロシア皇帝は?,ニコライ1世,
10163,35,19・20世紀の列強と欧州の情勢,ロシアで1894年に即位して専制政治を続けた皇帝は誰か?,ニコライ2世,
10164,35,19・20世紀の列強と欧州の情勢,アメリカのカリブ海政策のひとつであり、1914年に完成しアメリカが支配下においたものは何か?,パナマ運河,
10170,35,19・20世紀の列強と欧州の情勢,日本における初代アメリカ総領事となった、１８５８年に日米就航通商条約を結んだアメリカの軍人・政治家は誰?,ハリス,
10171,35,19・20世紀の列強と欧州の情勢,黒海と両海峡の中立化を定めた、1856年の講和条約は何か?,パリ条約,
10173,35,19・20世紀の列強と欧州の情勢,ロシアが1912年にセルビア・モンテネグロ・ブルガリア・ギリシアに結ばせたものをなんというか?,バルカン同盟,
10176,35,19・20世紀の列強と欧州の情勢,三月革命で墺からの独立を求め、普墺戦争後に自治権を得た国は何か?,ハンガリー,
10183,35,19・20世紀の列強と欧州の情勢,女性社会政治同盟（ＷＳＰＵ）を結成し、婦人参政権の実現に尽力したイギリスの女性活動家は誰?,パンクハースト夫人（エメリン・パンクハースト）,難
10184,35,19・20世紀の列強と欧州の情勢,1837年から1901年まで、イギリスの歴代君主の中で最も長い64年間にわたってその地位にあった女王といえば誰?,ビクトリア女王,
10191,35,19・20世紀の列強と欧州の情勢,1898年にイギリスのアフリカ横断政策とフランスの横断計画が衝突して戦争の危機になったがフランスが譲歩して回避された事件をなんというか?,ファショダ事件,
10194,35,19・20世紀の列強と欧州の情勢,1898年に起こった戦争をきっかけに、アメリカがスペインから買収したのは何か?,フィリピン,
10196,35,19・20世紀の列強と欧州の情勢,フランスで1887年に起きた、軍部による第三共和政打倒のクーデター未遂事件のことをなんというか?,ブーランジェ事件,難
10197,35,19・20世紀の列強と欧州の情勢,古代ローマの将軍ファビウスにちなんで名付けられた、イギリスの漸進的社会主義団体は何?,フェビアン協会,
10199,35,19・20世紀の列強と欧州の情勢,第2次バルカン戦争で敗退した国はどこか?,ブルガリア,
10201,35,19・20世紀の列強と欧州の情勢,1899年に門戸開放宣言を発表したアメリカの国務長官は? ,ジョン・ヘイ ,
10202,35,19・20世紀の列強と欧州の情勢,議会活動を通じて社会主義の実現を目指す修正主義を唱えた、ドイツの社会民主主義理論家・政治家は誰?,ベルンシュタイン,難
10204,35,19・20世紀の列強と欧州の情勢,1908年、オーストリアが青年トルコ革命の混乱に乗じて併合したのはどこか?,ボスニア・ヘルツェゴヴィナ,
10207,35,19・20世紀の列強と欧州の情勢,エジプト・トルコ戦争で、露がオスマンに通行権を要求した二つの海峡は何か?,ボスフォラス海峡、ダーダネルス海峡,
10208,35,19・20世紀の列強と欧州の情勢,ロシア社会民主労働党から分裂した「多数派」で、レーニンが指導した急進派の団体をなんというか?,ボリシェヴィキ,
10211,35,19・20世紀の列強と欧州の情勢,1897年に就任したアメリカ大統領で、アメリカ・スペイン戦争を遂行し、フィリピン・グアム・プエルトリコを獲得したのは誰か?,マッキンリー,
10213,35,19・20世紀の列強と欧州の情勢,青年イタリアを結成し、1849年にローマ共和国を樹立したのは誰?,マッツィーニ,難
10215,35,19・20世紀の列強と欧州の情勢,メキシコ革命の指導者で自由主義者の人物は誰か?,マデロ（フランシスコ・マデロ）,難
10216,35,19・20世紀の列強と欧州の情勢,1881年にスーダンで起きた反乱で、イギリスに鎮圧されたイスラム教徒の反乱を何というか?,マフディーの反乱,
10217,35,19・20世紀の列強と欧州の情勢,農奴解放令で土地所有権を認められた、ロシアの農村共同体を何という?,ミール,
10221,35,19・20世紀の列強と欧州の情勢,ロシア社会民主労働党から分裂したプレハーノフが指導した穏健派の団体をなんというか?,メンシェヴィキ,
10222,35,19・20世紀の列強と欧州の情勢,アフリカ進出に遅れたドイツが、フランスとの間に第一次（1905年）・第二次（1911年）と起こした事件は何か?,モロッコ事件,
10225,35,19・20世紀の列強と欧州の情勢,アフリカ西岸で1847年に独立した国は何か?,リベリア共和国,
10228,35,19・20世紀の列強と欧州の情勢,オーストリア帝国第３代皇帝フランツ・ヨーゼフ１世の妻エリザベートを1898年に殺害した無政府主義者は?,ルイジ・ルケーニ,難
10234,35,19・20世紀の列強と欧州の情勢,露土戦争後のサン・ステファノ条約、そしてベルリン条約で独立を認められた国を3つあげよ。,ルーマニア、セルビア、モンテネグロ,
10235,35,19・20世紀の列強と欧州の情勢,1904年に結ばれたもので、ドイツの脅威に対抗し、フランスのモロッコにおける優越権とイギリスのエジプトにおける優越権をそれぞれ認め合ったものは何か?,英仏協商,
10237,35,19・20世紀の列強と欧州の情勢,1907年にイギリスが結び三国協商が成立することになった協約は何か?,英露協商,
10245,35,19・20世紀の列強と欧州の情勢,プロイセンを中心に、墺を除くドイツ諸国が経済統合した同盟は何か?,関税同盟,
10246,35,19・20世紀の列強と欧州の情勢,仏の二月革命の影響で、1848‐49年に独・伊で起こった革命は何か?,三月革命,
10250,35,19・20世紀の列強と欧州の情勢,ロシアで1901年に結成されたナロードニキの流れをくむ政党は何か?,社会革命党,
10252,35,19・20世紀の列強と欧州の情勢,ヴィルヘルム２世によって合法化された独の社会主義政党は何か?,社会民主党,
10253,35,19・20世紀の列強と欧州の情勢,多民族国家オーストリア帝国を、統一ドイツから除外する考え方を何という?,小ドイツ主義,
10254,35,19・20世紀の列強と欧州の情勢,イギリスの労働者によるチャーチスト運動で発表されたものは何か?,人民憲章,
10255,35,19・20世紀の列強と欧州の情勢,19世紀後半のイタリアで国土統一を目指すガリバルディが組織した軍隊は?,赤シャツ隊,
10257,35,19・20世紀の列強と欧州の情勢,七月革命の影響を受けて、イギリスで1832年に実施された政治改革は?,第1回選挙法改正,
10258,35,19・20世紀の列強と欧州の情勢,1889年に各国社会主義政党がつくった国際組織は何か?,第2インターナショナル,
10261,35,19・20世紀の列強と欧州の情勢,ポーツマス条約で日本が保護権を獲得したのはどこか?,朝鮮,
10262,35,19・20世紀の列強と欧州の情勢,１９世紀末に起こった第２次産業革命では何が動力となったか。,電力・石油,
10264,35,19・20世紀の列強と欧州の情勢,普墺戦争でオーストリア領として残り、「未回収のイタリア」と呼ばれた地方を２つ答えよ。,南チロル、トリエステ,
10266,35,19・20世紀の列強と欧州の情勢,イギリスがロシアの極東進出に対抗して1902年に結んだものは何か?,日英同盟,
10267,35,19・20世紀の列強と欧州の情勢,バルカン半島での対立の大きな原因となった、2つの民族主義とは何主義と何主義か。,汎スラヴ主義、汎ゲルマン主義,
10271,35,19・20世紀の列強と欧州の情勢,ドイツ帝国成立につながった、1870～71年の戦争は何か?,普仏戦争,
10272,35,19・20世紀の列強と欧州の情勢,イギリスで1906年に成立したウェッブ夫妻が結成したフェビアン協会を母体とした団体をなんというか?,労働党,
10274,36,列強支配と植民地の抵抗,1896年におきたフィリピン革命での革命軍指導者は誰か?,アギナルド,
10275,36,列強支配と植民地の抵抗,植民地支配に抵抗したスマトラ最後の反乱を何という?,アチェー戦争,難
10277,36,列強支配と植民地の抵抗,ボーア戦争の結果うまれた南アフリカ連邦の人種隔離政策を何と呼ぶ?,アパルトヘイト,
10278,36,列強支配と植民地の抵抗,露土戦争を口実に憲法を停止し、専制体制を復活したスルタンは誰?,アブデュルハミト２世,難
10281,36,列強支配と植民地の抵抗,ローラット法に抗議する市民に英軍が発砲、多数の死傷者を出した都市はどこ?,アムリットサル,難
10285,36,列強支配と植民地の抵抗,フサインを倒し、サウジアラビアを建国したワッハーブ派の指導者は誰?,イブン・サウード,
10286,36,列強支配と植民地の抵抗,1905年に憲法制定に着手したが、露・英の干渉で鎮圧された革命は何か?,イラン立憲革命,
10288,36,列強支配と植民地の抵抗,ボンベイで1885年に第一回の会議が行われたイギリス統治下のインドで、インド人の意見を諮問する機関を何というか?,インド国民会議,
10291,36,列強支配と植民地の抵抗,第一次大戦後の1919年、英国がインドの形式的自治を認めた法は何か?,インド統治法,
10293,36,列強支配と植民地の抵抗,イギリス産業革命の結果、1813年に東インド会社はどうなった?,インド貿易独占権の廃止,
10295,36,列強支配と植民地の抵抗,インドネシア語で「最高の英智」という意味がある、ジャワ最初の民主主義団体は? ,ブティ・ウトモ ,難
10300,36,列強支配と植民地の抵抗,1904年にジャワのバタヴィアを拠点としてオランダが成立させた植民地を何という?,オランダ領東インド,
10301,36,列強支配と植民地の抵抗,イギリスの3Ｃ政策は、どの3か所を結ぶものか?,カイロ、ケープタウン、カルカッタ,
10302,36,列強支配と植民地の抵抗,1878年のベルリン会議で、英国がオスマン帝国から獲得した島は何か?,キプロス島,
10304,36,列強支配と植民地の抵抗,米西戦争の戦争で、米国の保護国になったのはどこ?,キューバ,
10306,36,列強支配と植民地の抵抗,太平天国軍と戦い、スーダンの反乱で戦死した英の軍人は誰?,ゴードン,
10308,36,列強支配と植民地の抵抗,アメリカ人のスタンリーが探検、ベルギー王レオポルド２世が領有したのはどこ?,コンゴ,
10309,36,列強支配と植民地の抵抗,同一資本が、多業種にわたる産業資本を支配する企業形態を何という?,コンツェルン,
10310,36,列強支配と植民地の抵抗,インドネシアで1911年に結成され、後にオランダに抵抗するようになった組織を何というか?,サレカット・イスラーム,難
10315,36,列強支配と植民地の抵抗,19世紀末に中国の門戸開放・機会均等・領土保全を提唱した中国の国務長官は誰か?,ジョン・ヘイ,
10317,36,列強支配と植民地の抵抗,ムスリム連盟の指導者として、パキスタンの分離独立を唱えたのは誰?,ジンナー,
10318,36,列強支配と植民地の抵抗,国民会議派カルカッタ大会で決議された「自治」と「国産品愛用」を表す言葉は何か?,スワラージ・スワデーシ,難
10321,36,列強支配と植民地の抵抗,1920年、オスマン帝国が領土の大半を連合国に分割した条約は何か?,セーヴル条約,
10322,36,列強支配と植民地の抵抗,日露戦争の講和条約のポーツマス条約を調停したアメリカ大統領は誰か?,セオドア・ローズヴェルト,
10324,36,列強支配と植民地の抵抗,棍棒外交でパナマ運河を建設、国内では革新主義を唱えた大統領は誰?,セオドア・ローズヴェルト,
10326,36,列強支配と植民地の抵抗,東南アジアで唯一ヨーロッパ諸国から侵略されず、ラーマ5世（チュラロンコン王）が近代化を進めた国は?,タイ,
10327,36,列強支配と植民地の抵抗,イランで1891年に展開された外国利権に抵抗する運動を何というか?,タバコ・ボイコット運動,
10328,36,列強支配と植民地の抵抗,ヴィクトリア女王をインド皇帝に推戴したイギリス首相は誰?,ディズレーリ,
10329,36,列強支配と植民地の抵抗,反英運動に転じ、国民会議派カルカッタ大会の指導者となったのは誰?,ティラク（バール・ガンガーダル・ティラク ）,
10330,36,列強支配と植民地の抵抗,1873年、フランスに対抗するため結ばれた三帝同盟の加盟国を答えよ。,ドイツ・オーストリア・ロシア,
10331,36,列強支配と植民地の抵抗,同一業種の企業が合併して、独占企業になったものを何という?,トラスト,
10332,36,列強支配と植民地の抵抗,ボーア人が英国の支配を逃れて北方に建国した国は、オレンジ自由国と何か?,トランスヴァ―ル共和国,
10338,36,列強支配と植民地の抵抗,20世紀前半にベトナムで行われた日本に留学生を送る運動をなんというか?,ドンズー運動,難
10339,36,列強支配と植民地の抵抗,1782年に成立したタイの王朝で現在も続いているのは何朝? ,バンコク（チャクリ）朝,
10340,36,列強支配と植民地の抵抗,1904年にベトナムで独立を目指す維新会を結成した人物は何か?,ファン・ボイ・チャウ,難
10341,36,列強支配と植民地の抵抗,1884年、ビスマルクが主催し、アフリカ分割の原則を定めた会議は何か?,ベルリン会議（コンゴ会議）,
10343,36,列強支配と植民地の抵抗,1905年にイギリスのカーゾン総督がイスラーム教徒とヒンドゥー教徒の分断をはかるために発表した命令は何か?,ベンガル分割令,
10345,36,列強支配と植民地の抵抗,ケープ植民地に入植したオランダ系農民を何と呼ぶ?,ボーア人（ブール人）,
10349,36,列強支配と植民地の抵抗,フランス東インド会社のインドにおける２大拠点を答えよ。,ポンディシェリ、シャンデルナゴル,
10350,36,列強支配と植民地の抵抗,イギリス東インド会社のインドにおける３大拠点を答えよ。,ボンベイ、マドラス、カルカッタ,
10354,36,列強支配と植民地の抵抗,1876年にアジア最初の憲法を制定した立憲派の宰相は誰?,ミドハト・パシャ,
10358,36,列強支配と植民地の抵抗,オスマン帝国から独立を図り、エジプト・トルコ戦争を起こしたのは誰?,ムハンマド・アリー,
10360,36,列強支配と植民地の抵抗,フサインの息子たちが、英国の委任統治下で建国した２つの国を答えよ。,ヨルダン、イラク,
10361,36,列強支配と植民地の抵抗,トルコ共和国は、アラビア文字に代わって何文字を採用したか。,ラテン文字（ローマ字）,
10363,36,列強支配と植民地の抵抗,アメリカ合衆国の植民協会が解放奴隷を入植、独立させた国は何か?,リベリア,
10370,36,列強支配と植民地の抵抗,英に従属するカージャール朝を倒し、パフレヴィー朝をたてた軍人は誰?,レザー・ハーン,
10372,36,列強支配と植民地の抵抗,19世紀末ごろにイギリスが中国で得た租借地はどこか?,威海衛・九竜半島,
10383,36,列強支配と植民地の抵抗,ヴィルヘルム２世が３Ｂ政策を進めた結果、独の敵国となった列強を２つ答えよ。,英・露,
10384,36,列強支配と植民地の抵抗,ガンジーの指導で、英国による塩の専売に抗議した運動は何か?,塩の行進,
10385,36,列強支配と植民地の抵抗,19世紀末ごろにフランスが中国で得た租借地はどこか?,広州湾,
10386,36,列強支配と植民地の抵抗,日清戦争後の中国で、変法による制度改革を行おうと光緒帝を動かした公羊学派の人物は誰か?,康有為,
10391,36,列強支配と植民地の抵抗,総督の諮問機関として発足、のち独立運動の中心となった政党は何か?,国民会議派,
10394,36,列強支配と植民地の抵抗,1887年、三帝同盟の期限切れと同時に独・露が結んだ同盟は何か?,再保障条約,
10395,36,列強支配と植民地の抵抗,孫文がとなえた民族の独立・民族の伸張・民生の安定からなる理念を何というか?,三民主義,
10397,36,列強支配と植民地の抵抗,辛亥革命の発端となった暴動が起きたのはどこか?,四川省,
10398,36,列強支配と植民地の抵抗,金融資本が、後進国や植民地の産業に投資することを何という?,資本輸出（海外投資）,
10402,36,列強支配と植民地の抵抗,イギリス産業革命の結果、1833年に東インド会社はどうなった?,商業活動の停止,
10404,36,列強支配と植民地の抵抗,オスマン帝国でミドハト憲法の停止に不満を持った人物らが結成し、1908年には革命を起こしたものは何か?,青年トルコ,
10405,36,列強支配と植民地の抵抗,1906年にインドで少数派であったイスラーム教徒が結成した親英的な組織をなんというか?,全インド・ムスリム連盟,
10408,36,列強支配と植民地の抵抗,辛亥革命の結果1912年に孫文を大統領として建国を宣言された国は何か?,中華民国,
10409,36,列強支配と植民地の抵抗,興中会を母体に、1905年に孫文らが東京で結成した革命組織は何か?,中国同盟会,
10411,36,列強支配と植民地の抵抗,プラッシーの戦いのあと、イギリス東インド会社はベンガル地方の何を得たか。,徴税権,
10413,36,列強支配と植民地の抵抗,三国干渉によって日本に遼東半島を返還させた代償にロシアが得た権利は何か?,東清鉄道敷設権,
10414,36,列強支配と植民地の抵抗,19世紀末に中国でおこった反キリスト教運動で山東省で生まれた義和団のスローガンは何か?,扶清滅洋,
10415,36,列強支配と植民地の抵抗,1898年に中国で改革に反対する保守派と西太后がおこしたクーデタを何というか?,戊戌の政変,
10416,36,列強支配と植民地の抵抗,1901年、北京を占拠した義和団に対し、列強各国が出兵し、清に調印させたものを何というか?,北京議定書,
10417,36,列強支配と植民地の抵抗,中国の革命指導者・孫文が唱えた三民主義とは、民権主義、民族主義と何?,民生主義,
10418,36,列強支配と植民地の抵抗,インド貿易が自由化された結果、インドのどんな工業が壊滅したか。,綿工業,
10420,36,列強支配と植民地の抵抗,三帝同盟の同盟は、内部対立で事実上崩壊した。その原因となった戦争は何か?,露土戦争,
10421,36,列強支配と植民地の抵抗,19世紀末ごろにドイツが中国で得た租借地はどこか?,膠州湾,
10424,36,列強支配と植民地の抵抗,孫文と密約し、清朝の最後の皇帝となった宣統帝を退位させ孫文から臨時大統領の地位を譲り受けたのは誰か?,袁世凱,
10425,37,第一次世界大戦・ロシア革命,第一次大戦中、日本が北京軍閥政府に認めさせた要求を何という?,２１カ条の要求,
10426,37,第一次世界大戦・ロシア革命,1907年の英露協商で、露が英の勢力圏と認めた中央アジアの国は何か?,アフガニスタン,
10427,37,第一次世界大戦・ロシア革命,1912年に南アフリカで創設された政党で人種差別撤廃運動の始まりとなったものは何か?,アフリカ民族会議,
10428,37,第一次世界大戦・ロシア革命,無制限潜水艦作戦を口実に、ドイツに宣戦した国はどこ?,アメリカ,
10429,37,第一次世界大戦・ロシア革命,1906年、スペインで開かれたモロッコ問題に関する国際会議は何か?,アルへシラス会議,難
10430,37,第一次世界大戦・ロシア革命,ベルギー侵攻を口実に、ドイツに宣戦した国はどこ?,イギリス,
10431,37,第一次世界大戦・ロシア革命,三国協商はどの3国が結んだものか。,イギリス、ロシア、フランス,
10432,37,第一次世界大戦・ロシア革命,三国同盟の一員だが、第一次世界大戦で、連合国側についた国はどこ?,イタリア,
10433,37,第一次世界大戦・ロシア革命,第一次世界大戦のときに敵国ドイツの地名を嫌ってハノーヴァー朝から改称したイギリス王朝の名称は?,ウィンザー朝,
10436,37,第一次世界大戦・ロシア革命,1922年、ロシアとともにソヴィエト連邦を結成した国を、３つ答えよ。,ウクライナ、ベラルーシ、ザカフカース,
10437,37,第一次世界大戦・ロシア革命,シベリア鉄道の終着点となった、日本海沿岸のロシアの軍港は何か?,ウラジヴォストーク,
10439,37,第一次世界大戦・ロシア革命,第1次バルカン戦争に敗れ、ドイツ・オーストリア側についた国はどこ?,オスマン帝国,
10440,37,第一次世界大戦・ロシア革命,1918年に起きたドイツ革命につながり第一次世界大戦終結にもつながった水平の暴動はどこで起きたか?,キール軍港,
10442,37,第一次世界大戦・ロシア革命,1917年の二月革命で樹立されたロシアの臨時政府で軍事大臣と首相を務めた政治家で、十月革命でフランスに亡命したのは?,ケレンスキー,
10445,37,第一次世界大戦・ロシア革命,サラエボ事件で暗殺されたオーストリア皇太子フランツ＝フェルディナントが所有していたプラハ近郊の森の中にある城は？,コノピシュチェ城,難
10450,37,第一次世界大戦・ロシア革命,レーニンが世界革命の推進を目指し、1919年にモスクワで創設したのは何か?,コミンテルン,
10452,37,第一次世界大戦・ロシア革命,1914年にオーストラリアの帝位継承者夫妻が暗殺され第一次世界大戦のきっかけとなった場所はどこか?,サラエヴォ（サラエボ）,
10454,37,第一次世界大戦・ロシア革命,チェコ兵の捕虜救出を口実にしてアメリカや日本などが1918年に行ったのは何か?,シベリア出兵,
10457,37,第一次世界大戦・ロシア革命,1894年の露仏同盟でフランスから得た借款により、ロシアが建設した鉄道は何か?,シベリア鉄道,
10458,37,第一次世界大戦・ロシア革命,1919年の武装蜂起に失敗し、のちにドイツ共産党と改称した組織は何か?,スパルタクス団,
10460,37,第一次世界大戦・ロシア革命,三月革命の際にロシア各地で結成された労働者の組織で、ストライキを指導した非合法の評議会を何という?,ソヴィエト,
10464,37,第一次世界大戦・ロシア革命,1922年にロシア・ウクライナ・ベラルーシ・ザカフカースの共和国が連合して生まれた国はなにか?,ソヴィエト社会主義共和国連邦,
10465,37,第一次世界大戦・ロシア革命,第一次大戦における戦いで史上初めて戦車が使われたのは?,ソンムの戦い,
10467,37,第一次世界大戦・ロシア革命,第一次世界大戦中に侵攻してきたロシア軍をドイツ軍が破った戦いを何というか?,タンネンベルクの戦い,
10469,37,第一次世界大戦・ロシア革命,1905年にロシアで起きた革命の結果、皇帝ニコライ２世が十月宣言で開設を約束し、翌年開設された国会のことを何という?,ドゥーマ,難
10470,37,第一次世界大戦・ロシア革命,ロシア空挺軍の生みの親として知られる、「赤軍の至宝」「赤いナポレオン」との異名をとったソ連の元帥は?,トハチェフスキー,
10472,37,第一次世界大戦・ロシア革命,レーニンの後継者争いに際して、スターリンの一国社会主義に反対し世界革命による世界社会主義の達成を主張したが破れ、ソ連国外に追放されたのは誰か?,トロツキー,
10474,37,第一次世界大戦・ロシア革命,1917年の二月革命で退位したロシア皇帝は誰か?,ニコライ2世,
10475,37,第一次世界大戦・ロシア革命,日露戦争中、ドイツがオスマン帝国内に建設を進めた鉄道は何か?,バグダード鉄道,
10477,37,第一次世界大戦・ロシア革命,1917年にイギリスがパレスチナのユダヤ人国家建設を支持すると約束したものを何というか?,バルフォア宣言,
10478,37,第一次世界大戦・ロシア革命,ロシアが、バルカン半島の少数民族の連帯を唱えた思想は何か?,パン・スラヴ主義,
10479,37,第一次世界大戦・ロシア革命,独が再保障条約の更新を拒否したあと、ロシアはどの国と同盟したか。,フランス,
10483,37,第一次世界大戦・ロシア革命,1914年のサラエボ事件でオーストリアの皇位継承者フランツ・フェルディナント夫妻を暗殺した人物は?,プリンチップ,難
10484,37,第一次世界大戦・ロシア革命,1908年の青年トルコ革命に乗じ、オスマン帝国から独立した国はどこ?,ブルガリア,
10486,37,第一次世界大戦・ロシア革命,1912年のバルカン同盟の加盟国は、ギリシア、モンテネグロとあと２つはどこ?,ブルガリア、セルビア,
10487,37,第一次世界大戦・ロシア革命,第一大戦末期の1918年、ロシアの新政権が同盟国と結んだ講話条約は?,ブレスト・リトフスク条約,
10493,37,第一次世界大戦・ロシア革命,1825年にはデカブリストの乱が　1905年には血の日曜日事件が起きたロシアの都市はどこ?,ペテルブルク,
10494,37,第一次世界大戦・ロシア革命,1917年3月、ロシアの三月革命の発端となった労働者の暴動が発生したのはどこか?,ペトログラード,
10496,37,第一次世界大戦・ロシア革命,ドイツがフランスに侵攻するために中立を侵犯した国はどこ?,ベルギー,
10497,37,第一次世界大戦・ロシア革命,日本の韓国保護権、遼東半島租借を認めた日露戦争の講和条約は何か?,ポーツマス条約,
10498,37,第一次世界大戦・ロシア革命,ロシアから独立、ソ連に不参加の国を、バルト３国のほかに２つ答えよ。,ポーランド、フィンランド,
10499,37,第一次世界大戦・ロシア革命,1905年にロシア革命のきっかけとなった水兵の反乱が起きたロシア黒海艦隊の戦艦は?,ポチョムキン,
10500,37,第一次世界大戦・ロシア革命,第一次世界大戦初期の1914年に、ベルギーを突破し攻め込んできたドイツ軍をフランス軍が阻止した戦いは？,マルヌの戦い（マルヌ会戦）,
10503,37,第一次世界大戦・ロシア革命,英仏協商の協商で、英が相手国の勢力圏と認めた北アフリカの国は何か?,モロッコ,
10504,37,第一次世界大戦・ロシア革命,第一次世界大戦当時に愛唱されたドイツの愛国歌は? ,ラインの守り ,
10505,37,第一次世界大戦・ロシア革命,1922年、敗戦国ドイツがソヴィエト連邦を承認した条約は何か?,ラパロ条約,難
10506,37,第一次世界大戦・ロシア革命,第一次世界大戦後の1919年にドイツで一時的に誕生した社会主義政権の名前は?,バイエルン・レーテ共和国,難
10507,37,第一次世界大戦・ロシア革命,スイスからロシアに帰国し、四月テーゼを発表し、臨時政府首相ケレンスキーと対立したのは誰か?,レーニン,
10509,37,第一次世界大戦・ロシア革命,1917年にロシア革命を指導して世界初の社会主義国家を樹立した人物は?,レーニン,
10511,37,第一次世界大戦・ロシア革命,トルコがセーブル条約を破棄して、新たに連合国と結んだ条約は?,ローザンヌ条約,難
10512,37,第一次世界大戦・ロシア革命,憲法制定議会選挙により、独裁を確立したレーニンら「多数派」は、何と改称したか。,ロシア共産党,
10513,37,第一次世界大戦・ロシア革命,ロシアで結成され、後にボリシェヴィキとメンシェヴィキとに分裂したマルクス主義政党は?,ロシア社会民主労働党,
10516,37,第一次世界大戦・ロシア革命,1917年のロシア革命の結果ニコライ２世が退位したことにより滅んだロシア最後の王朝は?,ロマノフ朝,
10517,37,第一次世界大戦・ロシア革命,ドイツ革命後の1919年にドイツ国で制定された共和制憲法を何という?,ワイマール憲法（ヴァイマル憲法）,
10518,37,第一次世界大戦・ロシア革命,三国干渉後、イギリスが清朝から租借した山東半島の都市を答えよ。,威海衛,
10519,37,第一次世界大戦・ロシア革命,スターリンの革命理論で、五か年計画の根拠となった考え方は何か?,一国社会主義論,
10520,37,第一次世界大戦・ロシア革命,ソヴィエト打倒のため、対ソ干渉戦争を起こした連合国を４つ答えよ。,英・仏・米・日,
10521,37,第一次世界大戦・ロシア革命,1899年、山東半島で発生し、北京に拡大した中国民衆の排外運動は何か?,義和団の乱,
10530,37,第一次世界大戦・ロシア革命,ロシアのボリシェヴィキが1918年に改称して何になったか?,共産党,
10531,37,第一次世界大戦・ロシア革命,ロシアで1905年に起きた事件で、第一次ロシア革命のきっかけになった民衆のデモに対する弾圧事件は? ,血の日曜日事件,
10533,37,第一次世界大戦・ロシア革命,1917年4月に帰国したレーニンが発表し、「すべての権力をソヴィエトへ」と主張したものは何か?,四月テーゼ,
10535,37,第一次世界大戦・ロシア革命,憲法制定議会選挙で第1党になるが、レーニンに弾圧された政党は何か?,社会革命党,
10540,37,第一次世界大戦・ロシア革命,レーニンらが臨時政府を打倒し、ソヴィエト政権を樹立した革命は何か?,十一月革命（露暦十月革命）,
10541,37,第一次世界大戦・ロシア革命,1917年にレーニンやトロツキーが指揮するボリシェヴィキが臨時政府を倒した出来事を何というか?,十月革命,
10542,37,第一次世界大戦・ロシア革命,皇帝ニコライ２世が国会（ドゥーマ）開設を認めた宣言は何か?,十月宣言,
